DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,SAMPLES_CELL_AVAIL,SAMPLES_CELL_PLAN_UNAVAIL,RRC_CONNECTED_UE_AVG,AS_CELL_AVAILABILITY:SAMPLES_CELL_AVAIL,AS_CELL_AVAILABILITY:SAMPLES_CELL_PLAN_UNAVAIL,AS_UE_QUANTITY:RRC_CONNECTED_UE_AVG
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,1,2,2150,900,0,33,900,0,33
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,1,4,1175,900,0,10,900,0,10
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,1,5,975,900,0,8,900,0,8
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,1,7,2561,900,0,0,900,0,0
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,1,8,66911,900,0,6,900,0,6
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,2,1,5230,900,0,3,900,0,3
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,2,2,2150,900,0,30,900,0,30
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,2,4,1175,900,0,8,900,0,8
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,2,5,975,900,0,9,900,0,9
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,2,7,2561,900,0,2,900,0,2
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,2,8,66911,900,0,5,900,0,5
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,3,1,5230,900,0,18,900,0,18
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,3,2,2150,900,0,51,900,0,51
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,3,4,1175,900,0,24,900,0,24
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,3,5,975,900,0,17,900,0,17
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,3,7,2561,900,0,13,900,0,13
12/14/2022,00,30,South Central,South Central,182,LittleRock,CABOT,182243,3,8,66911,900,0,13,900,0,13
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,1,1,5230,900,0,3,900,0,3
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,1,2,2150,900,0,34,900,0,34
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,1,4,1175,900,0,8,900,0,8
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,1,5,975,900,0,7,900,0,7
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,1,7,2561,900,0,1,900,0,1
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,1,8,66911,900,0,5,900,0,5
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,2,1,5230,900,0,3,900,0,3
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,2,2,2150,900,0,31,900,0,31
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,2,4,1175,900,0,6,900,0,6
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,2,5,975,900,0,9,900,0,9
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,2,7,2561,900,0,2,900,0,2
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,2,8,66911,900,0,5,900,0,5
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,3,1,5230,900,0,18,900,0,18
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,3,2,2150,900,0,57,900,0,57
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,3,4,1175,900,0,23,900,0,23
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,3,5,975,900,0,17,900,0,17
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,3,7,2561,900,0,14,900,0,14
12/14/2022,00,45,South Central,South Central,182,LittleRock,CABOT,182243,3,8,66911,900,0,15,900,0,15
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,1,1,5230,900,0,2,900,0,2
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,1,2,2150,900,0,34,900,0,34
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,1,4,1175,900,0,7,900,0,7
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,1,5,975,900,0,8,900,0,8
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,1,7,2561,900,0,2,900,0,2
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,1,8,66911,900,0,5,900,0,5
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,2,1,5230,900,0,2,900,0,2
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,2,2,2150,900,0,31,900,0,31
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,2,4,1175,900,0,7,900,0,7
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,2,5,975,900,0,8,900,0,8
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,2,7,2561,900,0,3,900,0,3
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,2,8,66911,900,0,4,900,0,4
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,3,1,5230,900,0,17,900,0,17
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,3,2,2150,900,0,51,900,0,51
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,3,4,1175,900,0,20,900,0,20
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,3,5,975,900,0,20,900,0,20
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,3,7,2561,900,0,15,900,0,15
12/14/2022,01,00,South Central,South Central,182,LittleRock,CABOT,182243,3,8,66911,900,0,17,900,0,17
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,1,1,5230,900,0,2,900,0,2
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,1,2,2150,900,0,29,900,0,29
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,1,4,1175,900,0,7,900,0,7
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,1,5,975,900,0,5,900,0,5
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,1,7,2561,900,0,1,900,0,1
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,1,8,66911,900,0,6,900,0,6
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,2,1,5230,900,0,2,900,0,2
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,2,2,2150,900,0,27,900,0,27
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,2,4,1175,900,0,6,900,0,6
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,2,5,975,900,0,8,900,0,8
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,2,7,2561,900,0,2,900,0,2
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,2,8,66911,900,0,4,900,0,4
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,3,1,5230,900,0,17,900,0,17
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,3,2,2150,900,0,48,900,0,48
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,3,4,1175,900,0,19,900,0,19
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,3,5,975,900,0,18,900,0,18
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,3,7,2561,900,0,16,900,0,16
12/14/2022,01,15,South Central,South Central,182,LittleRock,CABOT,182243,3,8,66911,900,0,17,900,0,17
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,1,1,5230,900,0,2,900,0,2
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,1,2,2150,900,0,26,900,0,26
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,1,4,1175,900,0,7,900,0,7
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,1,5,975,900,0,4,900,0,4
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,1,7,2561,900,0,2,900,0,2
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,1,8,66911,900,0,4,900,0,4
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,2,1,5230,900,0,2,900,0,2
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,2,2,2150,900,0,26,900,0,26
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,2,4,1175,900,0,6,900,0,6
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,2,5,975,900,0,8,900,0,8
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,2,7,2561,900,0,3,900,0,3
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,2,8,66911,900,0,5,900,0,5
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,3,1,5230,900,0,15,900,0,15
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,3,2,2150,900,0,52,900,0,52
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,3,4,1175,900,0,16,900,0,16
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,3,5,975,900,0,17,900,0,17
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,3,7,2561,900,0,11,900,0,11
12/14/2022,01,30,South Central,South Central,182,LittleRock,CABOT,182243,3,8,66911,900,0,17,900,0,17
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,1,1,5230,900,0,2,900,0,2
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,1,2,2150,900,0,28,900,0,28
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,1,4,1175,900,0,6,900,0,6
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,1,5,975,900,0,5,900,0,5
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,1,7,2561,900,0,1,900,0,1
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,1,8,66911,900,0,4,900,0,4
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,2,1,5230,900,0,2,900,0,2
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,2,2,2150,900,0,25,900,0,25
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,2,4,1175,900,0,8,900,0,8
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,2,5,975,900,0,8,900,0,8
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,2,7,2561,900,0,2,900,0,2
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,2,8,66911,900,0,5,900,0,5
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,3,1,5230,900,0,14,900,0,14
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,3,2,2150,900,0,47,900,0,47
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,3,4,1175,900,0,18,900,0,18
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,3,5,975,900,0,19,900,0,19
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,3,7,2561,900,0,12,900,0,12
12/14/2022,01,45,South Central,South Central,182,LittleRock,CABOT,182243,3,8,66911,900,0,17,900,0,17
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,1,1,5230,900,0,2,900,0,2
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,1,2,2150,900,0,28,900,0,28
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,1,4,1175,900,0,5,900,0,5
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,1,5,975,900,0,6,900,0,6
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,1,7,2561,900,0,1,900,0,1
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,1,8,66911,900,0,4,900,0,4
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,2,1,5230,900,0,2,900,0,2
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,2,2,2150,900,0,28,900,0,28
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,2,4,1175,900,0,7,900,0,7
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,2,5,975,900,0,9,900,0,9
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,2,7,2561,900,0,2,900,0,2
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,2,8,66911,900,0,5,900,0,5
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,3,1,5230,900,0,15,900,0,15
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,3,2,2150,900,0,48,900,0,48
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,3,4,1175,900,0,17,900,0,17
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,3,5,975,900,0,19,900,0,19
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,3,7,2561,900,0,13,900,0,13
12/14/2022,02,00,South Central,South Central,182,LittleRock,CABOT,182243,3,8,66911,900,0,17,900,0,17
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,1,1,5230,900,0,2,900,0,2
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,1,2,2150,900,0,28,900,0,28
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,1,4,1175,900,0,5,900,0,5
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,1,5,975,900,0,6,900,0,6
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,1,7,2561,900,0,1,900,0,1
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,1,8,66911,900,0,4,900,0,4
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,2,1,5230,900,0,1,900,0,1
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,2,2,2150,900,0,26,900,0,26
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,2,4,1175,900,0,6,900,0,6
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,2,5,975,900,0,10,900,0,10
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,2,7,2561,900,0,2,900,0,2
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,2,8,66911,900,0,5,900,0,5
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,3,1,5230,900,0,14,900,0,14
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,3,2,2150,900,0,50,900,0,50
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,3,4,1175,900,0,18,900,0,18
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,3,5,975,900,0,17,900,0,17
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,3,7,2561,900,0,12,900,0,12
12/14/2022,02,15,South Central,South Central,182,LittleRock,CABOT,182243,3,8,66911,900,0,16,900,0,16
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,1,1,5230,900,0,2,900,0,2
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,1,2,2150,900,0,28,900,0,28
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,1,4,1175,900,0,7,900,0,7
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,1,5,975,900,0,7,900,0,7
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,1,7,2561,900,0,1,900,0,1
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,1,8,66911,900,0,3,900,0,3
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,2,1,5230,900,0,2,900,0,2
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,2,2,2150,900,0,27,900,0,27
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,2,4,1175,900,0,6,900,0,6
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,2,5,975,900,0,9,900,0,9
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,2,7,2561,900,0,2,900,0,2
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,2,8,66911,900,0,4,900,0,4
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,3,1,5230,900,0,13,900,0,13
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,3,2,2150,900,0,50,900,0,50
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,3,4,1175,900,0,22,900,0,22
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,3,5,975,900,0,20,900,0,20
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,3,7,2561,900,0,12,900,0,12
12/14/2022,02,30,South Central,South Central,182,LittleRock,CABOT,182243,3,8,66911,900,0,16,900,0,16
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,1,1,5230,900,0,2,900,0,2
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,1,2,2150,900,0,25,900,0,25
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,1,4,1175,900,0,8,900,0,8
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,1,5,975,900,0,5,900,0,5
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,1,7,2561,900,0,0,900,0,0
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,1,8,66911,900,0,4,900,0,4
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,2,1,5230,900,0,1,900,0,1
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,2,2,2150,900,0,27,900,0,27
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,2,4,1175,900,0,6,900,0,6
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,2,5,975,900,0,8,900,0,8
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,2,7,2561,900,0,2,900,0,2
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,2,8,66911,900,0,5,900,0,5
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,3,1,5230,900,0,16,900,0,16
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,3,2,2150,900,0,48,900,0,48
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,3,4,1175,900,0,19,900,0,19
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,3,5,975,900,0,19,900,0,19
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,3,7,2561,900,0,12,900,0,12
12/14/2022,02,45,South Central,South Central,182,LittleRock,CABOT,182243,3,8,66911,900,0,17,900,0,17
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,1,1,5230,900,0,2,900,0,2
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,1,2,2150,900,0,24,900,0,24
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,1,4,1175,900,0,7,900,0,7
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,1,5,975,900,0,6,900,0,6
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,1,7,2561,900,0,0,900,0,0
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,1,8,66911,900,0,3,900,0,3
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,2,1,5230,900,0,1,900,0,1
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,2,2,2150,900,0,27,900,0,27
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,2,4,1175,900,0,8,900,0,8
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,2,5,975,900,0,9,900,0,9
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,2,7,2561,900,0,2,900,0,2
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,2,8,66911,900,0,5,900,0,5
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,3,1,5230,900,0,13,900,0,13
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,3,2,2150,900,0,48,900,0,48
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,3,4,1175,900,0,18,900,0,18
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,3,5,975,900,0,19,900,0,19
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,3,7,2561,900,0,12,900,0,12
12/14/2022,03,00,South Central,South Central,182,LittleRock,CABOT,182243,3,8,66911,900,0,16,900,0,16
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,1,1,5230,900,0,3,900,0,3
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,1,2,2150,900,0,25,900,0,25
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,1,4,1175,900,0,7,900,0,7
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,1,5,975,900,0,5,900,0,5
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,1,7,2561,900,0,0,900,0,0
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,1,8,66911,900,0,3,900,0,3
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,2,1,5230,900,0,1,900,0,1
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,2,2,2150,900,0,28,900,0,28
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,2,4,1175,900,0,8,900,0,8
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,2,5,975,900,0,8,900,0,8
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,2,7,2561,900,0,1,900,0,1
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,2,8,66911,900,0,5,900,0,5
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,3,1,5230,900,0,12,900,0,12
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,3,2,2150,900,0,44,900,0,44
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,3,4,1175,900,0,19,900,0,19
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,3,5,975,900,0,22,900,0,22
12/14/2022,03,15,South Central,South Central,182,LittleRock,CABOT,182243,3,7,2561,900,0,12,900,0,12
